proxy	x	y	z
MilitaryLocker_01	1.291214	2.000000	0.670564
MilitaryLocker_02	0.526564	2.377161	0.525764
MilitaryLocker_05	0.982373	2.377161	0.489198
MilitaryLocker_Destruction_02	0.982373	2.377161	0.475020
MilitaryLocker_Destruction_02_B	0.526564	2.377161	0.525764
MilitaryLocker_GunArmoryCage_Destruction_01	0.982373	2.377161	0.480951
MilitarySigns_02	0.584995	0.812440	0.000010
MilitarySigns_03	0.812440	0.584995	0.000010
MilitarySigns_04	0.504523	0.704498	0.010000
MilitarySigns_06	0.828831	0.532820	0.005000
MilitarySigns_08	0.658340	0.504868	0.005000
MilitarySigns_09	0.834684	0.511639	0.005000
MilitarySigns_10	0.833679	0.661787	0.002791
MilitaryStorage_Large_Warehouse_02	119.987076	15.518548	100.732864
Military_StorageFacility_05_LightingPropsA	35.738026	5.805167	20.382889
Military_StorageFacility_05_LightingPropsB	34.461567	5.749198	20.783442
Military_StorageFacility_05_PropsC	34.461567	7.740673	20.783442
Military_Warehouse_Large_01_LightingPropsB	30.714853	7.574742	71.048355
Military_Warehouse_Medium_01_LightingPropsA	51.244953	9.458058	29.894247
Military_Warehouse_Medium_01_LightingPropsB	50.562050	9.458933	30.075676
Military_Warehouse_Medium_03	52.915642	13.766270	31.806463
Military_Warehouse_Medium_03_B	52.915642	13.766270	31.806463
Military_Warehouse_Medium_03_Props	51.013683	7.918557	30.593426
Military_Warehouse_Medium_03_Props_B	50.578213	7.819211	30.693068
Military_Warehouse_Medium_04	51.766258	13.489008	31.256937
Military_Warehouse_Small_02_ChemicalStorage_Blue_01	21.704565	13.771681	22.017542
Military_Warehouse_Small_02_ChemicalStorage_Blue_02	21.704565	13.771681	22.017542
Military_Warehouse_Small_02_ChemicalStorage_Blue_03_B	21.704565	13.771681	22.017542
Military_Warehouse_Small_02_LightingPropsA	19.355627	8.091128	21.405567
Military_Warehouse_Small_02_LightingPropsB	20.285553	6.725089	21.448931
Military_Warehouse_Small_03	20.688644	13.771681	20.975428
MilkCrate_01	0.400270	0.262176	0.294866
MilkCrate_01_Flipped	0.400270	0.262176	0.294866
MissileContainerStack_01_B	2.059962	2.560004	4.520231
MissileContainerStack_01_Occluder	2.059962	2.560004	4.520231
MissileContainerStack_02_B	2.102378	1.280005	4.513346
MissileContainerStack_03	1.015712	2.560004	4.507224
MissileContainerStack_03_Occluder	1.015712	2.560004	4.507224
MissileContainer_01_B	0.999999	1.280005	4.500210
MissileContainer_01_DDPF	0.999999	1.280005	4.500210
MissileMaverick_01	0.507385	0.503174	2.458044
MobileAntenna_01	1.450121	8.194243	1.663425
Monitor_01	0.620000	0.443878	0.190000
MonsteraPotted_01_M	1.330958	2.271163	1.309466
MonsteraPotted_01_M_A_Oriental	1.330958	2.282937	1.309466
Monstera_01_M	1.330958	1.694532	1.309466
MosqueArches_01	16.821972	16.303122	16.827793
MosqueArches_01_B	15.994169	16.303122	6.833110
MosqueBase_01	52.867325	25.709578	52.868935
MosqueFront_01	25.581249	23.481596	13.393418
MosqueMinaret_01	5.139356	55.174404	5.139357
MosqueMinaret_01_B	5.335196	16.591778	5.335196
MosqueMinaret_01_C	3.873906	12.193474	3.873906
MosqueSmallDomes_01	17.816824	12.284330	36.084618
MosqueTop_01	26.228714	30.888010	26.228714
Mosque_01	63.125565	80.774414	106.189926
MotorbikeSign_01	2.400000	1.700000	0.025000
MotorElectricIndestructible_01	0.712453	0.589380	1.006917
MotorElectric_01	0.712453	0.589380	1.006917
MountainFort_BackgroundMesh_01_main	1.000000	1.000000	1.000000
MountainFort_BackgroundMesh_02_main	1.000000	1.000000	1.000000
MountainFort_BackgroundMesh_03_main	1.000000	1.000000	1.000000
MountainFort_BackgroundMesh_04_main	1.000000	1.000000	1.000000
MountainFort_BackgroundMesh_05_main	1.000000	1.000000	1.000000
MountainFort_BackgroundMesh_06_main	1.000000	1.000000	1.000000
MountainFort_BackgroundMesh_07_main	1.000000	1.000000	1.000000
MountainFort_BackgroundMesh_08_main	1.000000	1.000000	1.000000
MountainFort_Terrain_01_LastLOD	1.000000	1.000000	1.000000
MountainFort_Terrain_02_LastLOD	1.000000	1.000000	1.000000
Mouse_01	0.078321	0.035426	0.131790
MP_Abbasid_Assets	689.635498	110.342194	665.852966
MP_Abbasid_Terrain	675.335876	10.512783	675.335876
MP_Aftermath_Assets	719.925232	128.459396	796.256653
MP_Aftermath_Terrain	749.954224	49.576950	750.454895
MP_Badlands_Assets	912.928833	77.107956	907.083008
MP_Badlands_Terrain	1000.378357	95.866226	1000.378418
MP_Battery_Assets	798.055908	142.929779	737.226685
MP_Battery_Terrain	749.908447	231.541992	749.908447
MP_Capstone_Assets	1178.964111	3378.148682	1038.235962
MP_Capstone_Terrain	1200.354004	495.839142	1200.354004
MP_Contaminated_Assets	2030.914063	1743.788330	740.808350
MP_Contaminated_Terrain	1000.378418	326.519775	1000.378357
MP_Dumbo_Assets	1090.110229	146.626083	1094.713501
MP_Dumbo_Terrain	1000.439453	52.279785	1000.439453
MP_Eastwood_Assets	1411.714355	151.871826	1127.666260
MP_Eastwood_Terrain	1200.354004	134.983170	1200.354004
MP_FireStorm_Assets	1472.004639	155.081482	903.975647
MP_FireStorm_Terrain	1500.408691	129.144623	1100.433228
MP_GolmudRailway_Assets	1791.447998	313.291565	1422.334839
MP_GolmudRailway_Terrain	1800.390381	319.220459	1200.427124
MP_Granite_ClubHouse_Portal_Assets	992.191956	108.582687	909.783691
MP_Granite_ClubHouse_Portal_Terrain	1000.439453	126.111115	999.938965
MP_Granite_MainStreet_Portal_Assets	832.698303	80.658287	948.886963
MP_Granite_MainStreet_Portal_Terrain	999.938965	105.841049	999.938965
MP_Granite_Marina_Portal_Assets	817.704712	1315.952271	996.659424
MP_Granite_Marina_Portal_Terrain	999.938965	136.400787	999.938965
MP_Granite_MilitaryRnD_Portal_Assets	993.358154	121.186020	917.234314
MP_Granite_MilitaryRnD_Portal_Terrain	999.938965	149.570786	999.938965
MP_Granite_MilitaryStorage_Portal_Assets	954.709656	176.910339	889.076477
MP_Granite_MilitaryStorage_Portal_Terrain	999.938965	144.651825	1000.439453
MP_Granite_TechCampus_Portal_Assets	934.511353	214.338806	948.630005
MP_Granite_TechCampus_Portal_Terrain	999.938965	79.819740	999.938965
MP_Granite_Underground_Portal_Assets	1001.454956	206.818619	1000.058350
MP_Granite_Underground_Portal_Terrain	999.938965	156.232178	999.938965
MP_Limestone_Assets	483.230438	165.736755	478.902161
MP_Limestone_Terrain	499.938965	199.315979	500.439911
MP_Outskirts_Assets	995.012085	94.261749	709.497681
MP_Outskirts_Terrain	1000.378357	30.989624	700.415222
MP_Portal_Sand_Assets	1.000000	1.000000	1.000000
MP_Portal_Sand_Terrain	1000.439453	6.653975	1000.439453
MP_Subsurface_Assets	597.849731	50.427818	383.167267
MP_Subsurface_Terrain	1000.256287	12.905098	700.329773
MP_Tungsten_Assets	1553.021729	1052.789551	942.710876
MP_Tungsten_Terrain	1550.311035	35.745384	940.385742
MRAP_01_A	3.685802	3.200408	9.174734
MRAP_01_B	2.997940	3.200408	9.174734
MRAP_01_CargoNet	1.066800	1.545208	0.449297
MRAP_01_FrontDoorL	0.911426	1.437498	1.218972
MRAP_01_FrontDoorR	0.911426	1.437498	1.218972
MRAP_01_RearDoorL	0.824429	1.548099	0.391458
MRAP_01_RearDoorR	0.871497	1.548459	0.210797
MRAP_01_RearSeat	0.354634	1.215668	0.748494
MRAP_01_Wheel	0.355086	1.197530	1.256976
MRAP_01_WheelPuncture	0.355086	1.197530	1.256976
MRAP_WeaponCage_01	0.884823	1.310505	0.686486
MRBM_TrailerPipe_01	2.699204	2.306839	6.722159
MudRidgeBlendLeft_01	5.321376	3.759400	4.744764
MudRidgeBlendRight_01	5.752106	3.716945	4.725153
MudRidgeCorner_01	6.098933	3.747358	6.284554
MudRidgeHuge_Corner_01	18.436104	3.812917	20.857265
MudRidgeHuge_Straight_01	15.271777	3.191429	4.994054
MudRidgeHuge_Straight_02	16.823792	3.767013	7.410734
MudRidgeHuge_Straight_03	9.743164	3.582038	4.777302
MudRidgeHuge_Straight_04	16.823792	3.767013	7.410734
MudRidgeHuge_Straight_Tungsten_01	15.310646	3.293722	4.999976
MudRidgeStraight_01	9.737804	3.830933	5.235164
MudRidgeStraight_02	5.506705	3.802774	4.873055
Mural_01	20.758423	3.782537	3.484272
Mural_02	28.302856	3.912638	2.934473
MuseumDisplayCaseTarpCover_128	1.633014	1.210989	1.550335
MuseumDisplayCaseTarpCover_128_B	1.633014	1.008551	1.550335
MuseumDisplayCaseTarpCover_256	2.949141	1.225238	1.684990
MuseumDisplayCaseTarpCover_256_B	2.949141	1.030030	1.684990
MuseumDisplayCase_01_128	1.301828	1.210989	1.313220
MuseumDisplayCase_01_256	2.565905	1.214867	1.305223
Mustard_01	0.054189	0.176766	0.086204
NAFOutskirtsBuildingSmallSkeleton_01_BD	19.795675	43.678654	19.795675
NapkinDispenser_01	0.161049	0.227265	0.146231
NASA01_A	3.100918	4.996425	5.373183
NASA01_A_Dented	3.100918	4.996425	5.373183
NASA01_Base_01	7.117185	5.070287	10.603016
NASA01_B_UNGROUPED	4.790819	5.038195	5.373183
NASA01_C_SP	4.525123	5.038195	5.546764
NASA01_D_UNGROUPED	3.554885	5.038195	5.373183
NASA01_E_UNGROUPED	3.100918	5.038195	5.373183
NASA01_F_UNGROUPED	4.012536	5.051399	5.661070
NASA01_UNGROUPED	3.100918	4.193975	5.383226
NASABase_01	3.100918	1.646172	5.373183
NASAHatch_01	0.697005	0.037168	0.759613
NASAMissileContainers_01	2.736101	3.448177	4.230260
NASAMissileContainers_Dented	2.798067	3.448177	4.303756
NASARADAR_01_A_UNGROUPED	4.214504	4.999536	7.877210
NASARADAR_01_B_UNGROUPED	4.214504	4.999536	7.862534
NASARADAR_01_UNGROUPED	4.214504	4.999536	7.862534
NASARADAR_Base_01	4.214504	2.410406	7.862534
NASARADAR_Radar_01	2.394865	3.687633	2.106529
NASARADAR_Turret_01	0.971675	0.608469	0.592511
NASARADAR_Wheel_01	0.234666	0.826249	0.802203
NASAStrutsLonger_01	0.959150	1.381393	0.423237
NASAStrutsLong_01	0.959150	1.038920	0.353148
NASAStrutsShort_01	0.959150	0.204326	0.170225
NASATurret_01	1.307769	0.382502	1.950971
NaturelWoodStairs_01	3.087424	0.885930	2.328541
NaturePlantBase_01	4.041718	0.509252	5.938916
NatureReserveSign_01	1.811900	2.278011	0.109570
NatureReserveSign_01_B	1.163140	2.252197	0.098639
NewspaperRack_01	0.705594	1.406596	0.566337
Nightstand_01	0.466172	0.673266	0.463329
NMidrise_01_1280x1920x1280	12.800004	27.212349	13.482507
NMidrise_01_1280x1920x1280_C180	13.141254	27.326044	14.762506
NOldTownFacadeRoofFlat_01_B_1280x768x640	13.021932	15.695063	6.621968
NOldTownFacadeRoofFlat_01_B_640x768x640	6.621777	15.700062	6.622001
NOldTownFacadeRoofGable_01_B_1280x768x640	12.952114	17.624084	7.130403
NOldTownFacadeRoofGable_01_B_640x768x640	6.551986	17.629087	7.130403
NOldTownFacadeRoofShed_01_A_1280x1152x640	12.808167	20.685802	6.768470
NOldTownFacadeRoofShed_01_A_640x1152x640	6.480000	16.845695	6.768470
NOldTownFacadeRoofShed_01_B_1280x768x640	12.960097	16.839924	6.768470
NOldTownFacadeRoofShed_01_B_640x768x640	6.551990	16.844923	6.768470
NOldTownFacadeShed_01_640x768x640x_C45	6.831257	16.822985	6.831253
OakBur_01_L	10.783305	16.953316	12.274633
OakPin_01_L	24.782270	26.699883	23.125092
OakPin_01_L_A_Winter	24.520325	28.103497	24.564163
OakPin_01_L_B	22.113113	28.258999	19.667353
OakPin_01_L_B_Winter	17.956116	28.039469	15.591274
OakPin_01_M	6.553924	11.068316	7.397472
OakPin_01_M_A_Winter	13.830559	20.385281	13.770216
OakPin_01_M_B	13.858195	20.843430	14.326495
OakPin_01_M_B_Winter	6.731970	10.850224	6.502745
OakPin_01_S_A	5.850583	8.612850	5.929859
OakPin_01_S_A_Winter	4.743320	8.472051	5.202702
OakPin_01_S_B	6.035326	8.540302	5.460035
OakPin_01_S_B_Winter	5.672242	8.400814	5.103786
OakShrub_01_M	3.825444	2.351424	4.647535
OakShrub_01_S	1.329406	0.844530	1.378060
OakShrub_01_S_B	5.803483	4.432878	5.080585
OakShrub_02_M_A	1.308482	1.024794	1.035481
OakShrub_02_M_B	1.158085	1.177991	0.990344
OakShrub_02_M_C	1.159121	1.123545	1.192479
OakShrub_02_M_D	0.809973	0.911012	0.711960
ObjectiveDish_01	0.898298	0.935148	1.264409
ObstaclePlatformBox_01	1.314141	0.668718	1.351382
ObstaclePlatformBox_01_B	1.346019	1.820241	1.991431
OB_Dinosaur_Standing	0.105619	0.197154	0.312916
OB_PRJ_Missile_AIM9X	0.351643	0.357073	2.969605
OB_VEH_Boat_RHIB_Base_B	3.037421	3.684344	7.949645
OB_WEP_Gadget__ZiplineHangingRope_Bottom_01	0.862070	0.742460	1.142490
OceanPlane_01	294.828430	0.000010	225.573029
OfficeBuildingSmallFence_01	3.599870	3.467350	0.174271
OfficeBuilding_02	22.908485	8.834576	19.608986
OfficeBuilding_02_B	22.908485	7.750209	19.494741
OfficeBuilding_02_LightingProps	18.864931	4.247257	18.395950
OfficeBuilding_02_LightingProps_B	16.619934	0.524229	17.073282
OfficeBuilding_02_LightingProps_C	19.249596	4.303606	18.481577
OfficeBuilding_02_Seal	22.908485	8.803222	19.608986
OfficeCabinets_01	0.926859	1.504567	1.303944
OfficeChairCoatLab_01	0.780670	1.399531	0.924750
OfficeChair_01	0.760784	1.357202	0.787054
OfficeChair_02	0.856890	1.707945	0.916820
OfficeDesk_03	1.511631	1.560535	2.560000
OfficeDividerFabric_01	1.831492	1.796998	0.371511
OfficeDividerWood_01_1024	10.239978	2.560003	0.718223
OfficeDividerWood_01_256	2.560000	2.560003	0.718222
OfficeDividerWood_01_512	5.120148	2.560003	0.718222
OfficeElevatorShaft_CabinTop_01	3.638006	0.671909	3.520000
OfficeElevatorShaft_Mid_01	4.480000	5.120000	4.480000
OfficeLoungeCouchCorner_01	2.005057	0.992442	1.101856
OfficeLoungeCouchMiddle_01	1.093710	0.988577	1.094480
OfficeLoungeTable_01	0.940048	0.309309	1.920001
OfficePoster_01	1.065570	0.594311	0.000010
OfficePoster_02	0.740031	0.415827	0.000010
OfficePoster_03	0.461882	0.596562	0.000010
OfficePoster_04	0.421466	0.596065	0.000010
OfficePoster_05	0.421466	0.596523	0.000010
OfficePoster_06	0.452420	0.635106	0.000010
OfficePoster_07_Planner	0.943312	0.577460	0.096650
OfficePoster_09_A	0.174784	0.166413	0.008660
OfficePoster_09_B	0.174529	0.182816	0.035694
OfficePoster_09_D	0.174566	0.141965	0.032140
OfficePoster_09_E	0.175240	0.173527	0.008171
OfficePoster_09_F	0.174691	0.182818	0.050096
OfficePoster_09_G	0.175318	0.142208	0.023032
OfficeRuin_01_LightingProps	31.000973	21.367825	17.073236
OfficeRuin_02_CeilingRubble_01	6.024632	3.947732	4.507784
OfficeRuin_02_Mural	23.840412	26.880003	33.258839
OfficeRuin_02_NoMural	23.840412	26.880003	33.258839
OfficeRuin_02_Rubble_1024x320_01	10.378837	0.454183	3.264652
OfficeRuin_02_Rubble_256x432_01	2.712569	0.739684	4.408255
OfficeRuin_02_Rubble_272x144_01	2.788514	0.501736	1.573805
OfficeRuin_02_Rubble_384x256_01	4.409339	0.425753	2.788215
OfficeRuin_02_Rubble_384x256_02	4.073422	0.662787	3.899209
OfficeRuin_02_Rubble_544x172_01	5.601731	0.495935	2.233535
OfficeRuin_03	18.694792	23.680012	30.762505
OfficeShe01	0.450000	2.602525	1.200000
OfficeTall_01	47.633957	29.111279	34.713837
OfficeTall_01_B	47.633957	29.111279	34.713837
OfficeTall_01_Damaged	47.641434	34.237492	34.719238
OfficeTall_01_Decals	0.052746	0.035269	0.000010
OfficeTall_01_Decals_01	1.481218	0.990464	0.000010
OfficeTall_01_Decals_02	0.052746	0.035269	0.000010
OfficeTall_01_Decals_B	1.481218	0.990464	0.000010
OfficeTall_LightingProps_01	43.611916	6.004584	31.004360
OilBarrel_Pallet_01	1.544487	1.935225	2.302817
OilBarrel_Pallet_02	1.717489	1.931329	2.348264
OilBarrel_Pallet_03	1.612985	1.053978	2.346328
OilBarrel_Pallet_04	1.544487	1.889723	2.267764
OilBarrel_Pallet_05	1.615190	1.919460	2.484097
OilChimneyPlatform_01	8.663434	2.497796	13.482765
OilChimneyPlatform_02	13.357004	3.262461	13.420922
OilChimney_01	18.380392	123.446381	13.520660
OilChimney_01_Bottom	9.465664	6.280856	9.793539
OilChimney_01_Constraction	7.114325	10.991259	10.818487
OilChimney_01_Hatch	3.024654	3.024659	0.821339
OilChimney_01_Mid_1536	8.315066	15.349243	8.333078
OilChimney_01_Mid_3072	8.289412	30.686504	8.335787
OilChimney_01_Outskirts	25.844141	1.396451	1.106148
OilChimney_01_Pipe	8.132895	97.325317	1.771165
OilChimney_01_Pipe_S_1024	0.776492	10.240000	0.761100
OilCHimney_01_Pipe_S_512	0.776492	5.118911	0.761100
OilChimney_01_Pipe_S_512_End	1.106148	5.284141	1.106148
OilCHimney_01_Pipe_S_CV90_224_End	2.216997	1.799401	1.082842
OilChimney_01_Pipe_S_Valve	1.396451	1.349541	1.076240
OilChimney_01_Top	7.879033	18.774355	7.908780
OilChimney_01_TopValve	2.745417	3.099637	2.765802
OilPumpJackBase_03	8.944161	3.840000	3.820089
OilpumpJackFrame_03	4.957680	7.760357	2.196201
OilpumpJackGearbox_03	4.669708	4.015185	1.921985
OilPumpJackMid_03	12.378587	15.747208	3.823724
OilPumpJackNearSkinned_03	12.378587	15.747208	3.823724
OilPumpJackNear_03	12.378587	15.747208	3.823724
OilPumpJackTop_03	11.817771	11.932274	2.822839
OilPumpJack_03	14.030828	15.465208	3.820089
OilTank_01	4.542638	7.304574	14.102022
OilWellChristmasTree_01	1.623969	3.038445	1.558842
OilWellChristmasTree_01_MediumIgnite	1.623969	3.038445	1.558842
OilWellChristmasTree_01_NoIgnite	1.623969	3.038445	1.558842
OilWell_01	7.451124	5.199427	3.654707
OilWell_01_Column	1.923237	4.465202	1.281098
OilWell_01_Column_Shake	1.923237	4.465202	1.281098
OilWell_01_Pipes_1	5.449895	2.320713	1.447361
OilWell_01_Pipes_2	5.754383	3.143674	1.101878
OilWell_01_Pipes_3	4.468783	2.320713	1.461991
OldTownCorridorHallwayRoofFlat_01_640x768x896	6.539855	15.700943	9.579749
OldTownCorridorHallwayRoofGable_01_640x768x896_Barricaded_A_Mirrored	6.400296	18.159248	9.690265
OldTownCorridorHallwayRoofGable_01_640x768x896_Open	6.400361	18.159248	9.690265
OldTownCorridorHallwaySlopeRoofFlat_01_640x768x896	6.539855	15.700942	9.579750
OldTownCorridorHallwaySlopeRoofGable_01_640x768x896	6.400361	18.159248	9.690265
OldTownCorridorHallwaySlopeRoofGable_02_640x768x896	6.400361	18.159248	9.690265
OldTownCorridorHallwaySlope_01_640x768x896_Props_A	5.709589	6.784718	8.354979
OldTownCorridorHallwaySlope_01_640x768x896_Props_B	5.622016	6.703063	8.343806
OldTownCorridorHallwaySlope_01_640x768x896_Props_C	5.970879	4.404860	8.354980
OldTownCorridorHallway_01_640x768x896_Props_A	5.730781	3.524951	8.293383
OldTownCorridorHallway_01_640x768x896_Props_A_Mirrored	5.726383	3.526123	8.357977
OldTownCorridorHallway_01_640x768x896_Props_B	5.798499	3.543663	8.246819
OldTownCorridorHallway_01_640x768x896_Props_C	5.823897	3.524952	8.144550
OldTownCorridorStairhouseRoofGable_01_640x768x1280_Barricaded	6.400004	18.872881	13.576835
OldTownCorridorStairhouseRoofGable_01_640x768x1280_Barricaded_A_Mirrored	6.400004	18.872881	13.576835
OldTownCorridorStairhouseRoofTerrace_01_640x768x1280	6.400004	16.548073	13.482375
OldTownCorridorStairhouseSlopeRoofFlat_01_640x768x1280	6.539855	19.540493	13.451062
OldTownCorridorStairhouseSlopeRoofGable_01_640x768x1280_Barricaded	6.407324	22.712431	13.576835
OldTownCorridorStairhouseSlopeRoofGable_01_640x768x1280_Mirrored	6.407324	22.712431	13.576835
OldTownCorridorStairhouseSlope_01_640x768x1280_Props	6.011388	11.247296	12.161834
OldTownCorridorStairhouseSlope_01_640x768x1280_Props_A_Mirrored	5.793554	11.257390	11.648685
OldTownCorridorStairhouseWallBlocker_01_A	3.200000	3.520000	0.080000
OldTownCorridorStairhouseWallBlocker_01_B	2.800219	3.520000	0.080000
OldTownCorridorStairhouse_01_640x768x1280_Props_A	5.790946	7.408141	12.160506
OldTownCorridorStairhouse_01_640x768x1280_Props_A_Mirrored	7.997656	7.554680	12.160005
OldTownCorridorStairhouse_01_640x768x1280_Props_B	6.035723	7.408141	10.975514
OldTownCorridorWallBlockerC90_256_01	2.560000	3.520549	0.540043
OldTownCorridorWallBlocker_256_01	2.879903	3.680000	0.080000
OldTownCorridor_01_1280x1152x1280_C90	13.262913	22.825188	13.179735
OldTownCorridor_01_1280x1152x1280_C90_A_Barricaded_A_nogameplay	13.262913	22.825188	13.193913
OldTownCorridor_01_1280x1152x1280_C90_A_nogameplay	13.262913	22.825188	13.193913
OldTownCorridor_01_1280x1152x1280_C90_A_Props_A	12.126200	10.489735	12.109782
OldTownCorridor_01_1280x1152x1280_C90_A_Props_B	12.138344	11.323327	12.201720
OldTownCorridor_01_1280x1152x1280_C90_A_Props_C	12.078833	13.278203	11.969934
OldTownCorridor_01_1920x768x1280_A_Barricaded	19.200005	18.939316	13.566788
OldTownCorridor_01_1920x768x1280_A_Props_A	18.817556	7.485457	12.242707
OldTownCorridor_01_1920x768x1280_A_Props_B	18.736790	7.540468	12.298367
OldTownDamaged_01	10.285361	15.111863	10.240637
OldTownDamaged_02	17.819031	11.851067	10.240637
OldTownDamaged_03	18.816662	11.746542	13.313307
OldTownFacadeRoofFlat_01_640x768x640_C45	6.638915	15.700061	6.637575
OldTownFacadeRoofFlat_01_640x768x640_C45_B	6.638915	15.700061	6.637575
OldTownFacadeRoofFlat_01_640x768x640_C45_Barricaded_A	6.638915	15.700061	6.637575
OldTownFacadeRoofFlat_01_640x768x640_C45_Barricaded_B	6.638915	15.700061	6.637575
OldTownFacadeRoofFlat_01_A_1280x1152x640	12.940165	19.540941	6.539855
OldTownFacadeRoofFlat_01_A_1280x1152x640_B	12.940165	19.540941	6.539855
OldTownFacadeRoofFlat_01_A_1280x1152x640_Barricaded_A	12.940165	19.540941	6.779912
OldTownFacadeRoofFlat_01_A_1280x1152x640_Barricaded_B	12.940165	19.540941	6.779912
OldTownFacadeRoofFlat_01_A_1280x1152x640_Barricaded_C	12.940165	19.540941	6.779912
OldTownFacadeRoofFlat_01_A_1280x1152x640_Open	12.940165	19.540941	6.811224
OldTownFacadeRoofFlat_01_A_1280x1152x640_Open_B	12.940165	19.540941	6.811224
OldTownFacadeRoofFlat_01_A_640x1152x640	6.539855	15.700834	6.540243
OldTownFacadeRoofFlat_01_A_640x1152x640_B	6.539855	19.540066	6.540243
OldTownFacadeRoofFlat_01_A_640x1152x640_Barricaded	6.539855	15.700834	6.779954
OldTownFacadeRoofFlat_01_A_640x1152x640_Mirrored	6.539855	15.700834	6.552007
OldTownFacadeRoofFlat_01_A_640x1152x640_Mirrored_Open	6.539855	15.700834	6.779954
OldTownFacadeRoofFlat_01_A_640x1152x640_Open	6.539855	15.700834	6.779954
OldTownFacadeRoofFlat_01_A_640x1152x640_Open_B	6.539855	15.700834	6.811333
