godot_proxy	game_mesh	score	tier
VAB_Foundation_2048_01	ind_vab_foundation_2048_01	1.0	exact
VAB_Foundation_256_01	ind_vab_foundation_256_01	1.0	exact
VAB_Foundation_512_01	ind_vab_foundation_512_01	1.0	exact
VAB_Foundation_C45_01	ind_vab_foundation_c45_01	1.0	exact
VAB_Foundation_C45i_01	ind_vab_foundation_c45i_01	1.0	exact
VAB_Foundation_C90_01	ind_vab_foundation_c90_01	1.0	exact
ValvePipe_01	com_valvepipe_01	1.0	exact
ValvePipe_L_01	com_valvepipe_l_01	1.0	exact
ValvePurgeButton_01	ind_valvepurgebutton_01	1.0	exact
VanCargo_01	com_vancargo_01_granite_br	1.0	auto-dims
VanCargo_01_Door_FrontLeft	com_vancargo_01_door_frontleft	1.0	exact
VanCargo_01_Door_FrontRight	com_vancargo_01_door_frontright	1.0	exact
VanCargo_01_Door_MiddleRight	com_vancargo_01_door_middleright	1.0	exact
VanCargo_01_Door_RearLeft	com_vancargo_01_door_rearleft	1.0	exact
VanCargo_01_Door_RearRight	com_vancargo_01_door_rearright	1.0	exact
VanCargo_01_Hood	com_vancargo_01_hood	1.0	exact
VanDeliveryUS_01	com_vandeliveryus_01	1.0	exact
VanDeliveryUS_01_DoorPanel_01	com_vandeliveryus_01_doorpanel_01	1.0	exact
VanDeliveryUS_01_DoorPanel_02	com_vandeliveryus_01_doorpanel_02	1.0	exact
VanDeliveryUS_01_DoorPanel_03	com_vandeliveryus_01_doorpanel_03	1.0	exact
VanDeliveryUS_01_DoorPanel_04	com_vandeliveryus_01_doorpanel_03	1.0	auto-dims
VanDeliveryUS_01_DoorPanel_05	com_vandeliveryus_01_doorpanel_05	1.0	exact
VanDeliveryUS_01_DoorPanel_06	com_vandeliveryus_01_doorpanel_06	1.0	exact
VanDeliveryUS_01_Door_FrontLeft	com_vandeliveryus_01_door_frontleft	1.0	exact
VanDeliveryUS_01_Door_FrontRight	com_vandeliveryus_01_door_frontright	1.0	exact
VanDeliveryUS_01_Hood	com_vandeliveryus_01_hood	1.0	exact
VanParamedicUS_01	com_vanparamedicus_01	1.0	exact
VanParamedicUS_01_Door_FrontLeft	com_vanparamedicus_01_door_frontleft	1.0	exact
VanParamedicUS_01_Door_FrontRight	com_vanparamedicus_01_door_frontright	1.0	exact
VanParamedicUS_01_Door_RearLeft	com_vanparamedicus_01_door_rearleft	1.0	exact
VanParamedicUS_01_Door_RearRight	com_vanparamedicus_01_door_rearright	1.0	exact
VanParamedicUS_01_Hood	com_vanparamedicus_01_hood	1.0	exact
VanPassenger_01	VanPassenger_01	1.00	manual
VanPassenger_01_Door_FrontLeft	VanPassenger_01_Door_FrontLeft	1.00	manual
VanPassenger_01_Door_FrontRight	VanPassenger_01_Door_FrontRight	1.00	manual
VanPassenger_01_Door_MiddleLeft	VanPassenger_01_Door_MiddleLeft	1.00	manual
VanPassenger_01_Door_MiddleRight	VanPassenger_01_Door_MiddleRight	1.00	manual
VanPassenger_01_Wreck_Door_FrontLeft	VanPassenger_01_Wreck_Door_FrontLeft	1.00	manual
VanPassenger_01_Wreck_Door_FrontRight	VanPassenger_01_Wreck_Door_FrontRight	1.00	manual
VanPassenger_01_Wreck_Door_MiddleLeft	VanPassenger_01_Wreck_Door_MiddleLeft	1.00	manual
VanPassenger_01_Wreck_Door_MiddleRight	VanPassenger_01_Wreck_Door_MiddleRight	1.00	manual
VanPassenger_01_Wreck_Rim	VanPassenger_01_Wreck_Rim	1.00	manual
VanPassenger_01_Wreck_Tire	VanPassenger_01_Wreck_Tire	1.00	manual
VanPassenger_01_Wreck_TireFlat	VanPassenger_01_Wreck_TireFlat	1.00	manual
Vase_01	com_vase_01	1.0	exact
Velociraptor_01	Velociraptor_01	1.00	manual
VendingCart_01	VendingCart_01	1.00	manual
VendingMachine_01	VendingMachine_01	1.00	manual
VendingMachine_01A	VendingMachine_01A	1.00	manual
VentilationDrumBox_256x512_01	com_ventilationdrumbox_256x512_01	1.0	exact
VentilationDrumBox_512x768_01	VentilationDrumBox_512x768_01	1.00	manual
VentilationDrumSmallBox_192x192_01	com_ventilationdrumsmallbox_192x192_01	1.0	exact
VentilationDrumSmallBox_192x384_01	com_ventilationdrumsmallbox_192x384_01	1.0	exact
VentilationDrumSmall_256_01	com_ventilationdrumsmall_256_01	1.0	exact
VentilationDrumSmall_512_01	com_ventilationdrumsmall_512_01	1.0	exact
VentilationDrumSmall_C90_01	com_ventilationdrumsmall_c90_01	1.0	exact
VentilationDrum_256_01	com_ventilationdrum_256_01	1.0	exact
VentilationDrum_512_01	com_ventilationdrum_512_01	1.0	exact
VentilationDrum_C90_01	com_ventilationdrum_c90_01	1.0	exact
VentilationDrum_T90_01	VentilationDrum_T90_01	1.00	manual
Ventilation_01	Ventilation_01	1.00	manual
VillageShack_01_A	VillageShack_01_A	1.00	manual
VillageShack_01_B	VillageShack_01_B	1.00	manual
VolleyballNet_01	com_volleyballnet_01	1.0	exact
WalkwayGrateDamaged_256x256	dc_ind_walkwaygratedamaged_256x256	1.0	exact
WalkwayGrate_128x128	ind_walkwaygrate_128x128	1.0	exact
WalkwayGrate_128x128_B	ind_walkwaygrate_128x128_a	1.0	auto-dims
WalkwayGrate_128x256_B	ind_walkwaygrate_128x256_b	1.0	exact
WalkwayGrate_128x64	ind_walkwaygrate_128x64	1.0	exact
WalkwayGrate_256x1024	ind_walkwaygrate_256x1024	1.0	exact
WalkwayGrate_256x256	ind_walkwaygrate_256x256	1.0	exact
WalkwayGrate_256x512	ind_walkwaygrate_256x512	1.0	exact
WalkwayLadder_1024	WalkwayLadder_1024	1.00	manual
WalkwayLadder_1750	WalkwayLadder_1750	1.00	manual
WalkwayLadder_256	WalkwayLadder_256	1.00	manual
WalkwayLadder_384	WalkwayLadder_384	1.00	manual
WalkwayLadder_512	WalkwayLadder_512	1.00	manual
WalkwayLadder_512_NoDestruction	WalkwayLadder_512_NoDestruction	1.00	manual
WalkwayLadder_768	WalkwayLadder_768	1.00	manual
WalkwayLadder_768_NoDestruction	WalkwayLadder_768_NoDestruction	1.00	manual
WalkwayPillar_384_A	ind_walkwaypillar_384_a	1.0	exact
WalkwayPillar_384x256x512	ind_walkwaypillar_384x256x512	1.0	exact
WalkwayPillar_768	ind_walkwaypillar_768	1.0	exact
WalkwayPlatformDestroy_01_A_160x256	ind_walkwayplatformdestroy_01_a_160x256	1.0	exact
WalkwayPlatformTriangular_256x256	ind_walkwayplatformtriangular_256x256	1.0	exact
WalkwayPlatform_01_C45	ind_walkwayplatform_01_c45	1.0	exact
WalkwayPlatform_01_Curved_460x410	ind_walkwayplatform_01_curved_460x410	1.0	exact
WalkwayPlatform_128x1024	ind_walkwayplatform_128x1024	1.0	exact
WalkwayPlatform_128x128	ind_walkwayplatform_128x128	1.0	exact
WalkwayPlatform_128x256	ind_walkwayplatform_128x256	1.0	exact
WalkwayPlatform_128x256_B	ind_walkwayplatform_128x256_b	1.0	exact
WalkwayPlatform_128x512	ind_walkwayplatform_128x512	1.0	exact
WalkwayPlatform_160x1024	WalkwayPlatform_160x1024	1.00	manual
WalkwayPlatform_160x128	ind_walkwayplatform_160x128	1.0	exact
WalkwayPlatform_160x256	ind_walkwayplatform_160x256	1.0	exact
WalkwayPlatform_160x512	ind_walkwayplatform_160x512	1.0	exact
WalkwayPlatform_256x1024	ind_walkwayplatform_256x1024	1.0	exact
WalkwayPlatform_256x256	ind_walkwayplatform_256x256	1.0	exact
WalkwayPlatform_256x512	ind_walkwayplatformdamaged_256x512	1.0	auto-dims
WalkwayPlatform_256x768	ind_walkwayplatform_256x768	1.0	exact
WalkwayPlatform_512x512	ind_walkwayplatform_512x512	1.0	exact
WalkwayRail_1024_A	WalkwayRail_1024_A	1.00	manual
WalkwayRail_1024_B	ind_walkwayrail_1024_b	1.0	exact
WalkwayRail_256_A	WalkwayRail_256_A	1.00	manual
WalkwayRail_256_B	ind_walkwayrail_256_b	1.0	exact
WalkwayRail_256_B_Contaminated	ind_walkwayrail_256_b_contaminated	1.0	exact
WalkwayRail_512_A	ind_walkwayrail_512_a	1.0	exact
WalkwayRail_512_B	ind_walkwayrail_512_b	1.0	exact
WalkwayStairRight_384	ind_walkwaystairright_384	1.0	exact
WalkwayStair_128	ind_walkwaystair_128	1.0	exact
WalkwayStair_128x192	ind_walkwaystair_128x192	1.0	exact
WalkwayStair_192	ind_walkwaystair_192	1.0	exact
WalkwayStair_256	ind_walkwaystair_256	1.0	exact
WalkwayStair_384	ind_walkwaystair_384	1.0	exact
WalkwayStair_512	ind_walkwaystair_512	1.0	exact
WalkwayWallmountSingle	ind_walkwaywallmountsingle	1.0	exact
WallAnchor_01	euu_wallanchor_01	1.0	exact
WallBankConcrete_01_1024	com_wallbankconcrete_01_1024	1.0	exact
WallBankConcrete_01_512	com_wallbankconcrete_01_512	1.0	exact
WallBankConcrete_01_Corner_512	com_wallbankconcrete_01_corner_512	1.0	exact
WallBasement_01_128	euu_wallbasement_01_128	1.0	exact
WallBasement_01_128_C90	euu_wallbasement_01_128_c90	1.0	exact
WallBasement_01_128_End	euu_wallbasement_01_128_end	1.0	exact
WallBasement_01_256	euu_wallbasement_01_256	1.0	exact
WallBrickHigh_01_256	com_wallbrickhigh_01_256	1.0	exact
WallBrickHigh_01_512	com_wallbrickhigh_01_512	1.0	exact
WallBrickHigh_01_End	com_wallbrickhigh_01_end	1.0	exact
WallCableBendLarge_01	seu_wallcablebendlarge_01	1.0	exact
WallCableBend_01	seu_wallcablebend_01	1.0	exact
WallCableLarge_01	seu_wallcablelarge_01	1.0	exact
WallCableMetal_256_01	fed_wallcablemetal_256_01	1.0	exact
WallCableMetal_256_02	fed_wallcablemetal_256_02	1.0	exact
WallCableMetal_512_01	fed_wallcablemetal_512_01	1.0	exact
WallCableRightAngle_01	seu_wallcablerightangle_01	1.0	exact
WallCableVariation_01	WallCableVariation_01	1.00	manual
WallCableVariation_02	WallCableVariation_02	1.00	manual
WallCableVariation_03	WallCableVariation_03	1.00	manual
WallCableVariation_04	WallCableVariation_04	1.00	manual
WallCable_01	seu_wallcable_01	1.0	auto-dims
WallCable_LeftEnd_01	seu_wallcable_leftend_01	1.0	exact
WallCable_RightEnd_01	seu_wallcable_rightend_01	1.0	exact
WallCompoundFence_01_144x1024	WallCompoundFence_01_144x1024	1.00	manual
WallCompoundFence_01_144x2024	WallCompoundFence_01_144x2024	1.00	manual
WallCompoundFence_01_144x256	WallCompoundFence_01_144x256	1.00	manual
WallCompoundFence_01_144x512	WallCompoundFence_01_144x512	1.00	manual
WallCompoundGate_01	WallCompoundGate_01	1.00	manual
WallCompoundPillar_01_256	WallCompoundPillar_01_256	1.00	manual
WallCompound_01_120x1024	WallCompound_01_120x1024	1.00	manual
WallCompound_01_120x2048	WallCompound_01_120x2048	1.00	manual
WallCompound_01_120x256	WallCompound_01_120x256	1.00	manual
WallCompound_01_120x512	WallCompound_01_120x512	1.00	manual
WallCompound_01_200x1024	WallCompound_01_200x1024	1.00	manual
WallCompound_01_200x256	WallCompound_01_200x256	1.00	manual
WallCompound_01_200x512	WallCompound_01_200x512	1.00	manual
WallConcreteBroken_01	com_wallconcretebroken_01	1.0	exact
WallConcreteBroken_02	com_wallconcretebroken_02	1.0	exact
WallConcrete_01	ind_wallconcrete_01	1.0	exact
WallDecorPrint_01_25_A	com_walldecorprint_01_25_a	1.0	exact
WallDecorPrint_01_25_B	com_walldecorprint_01_25_b	1.0	exact
WallDecorPrint_01_36_B	com_walldecorprint_01_36_b	1.0	exact
WallDecorPrint_01_40_A	com_walldecorprint_01_40_a	1.0	exact
WallDecorPrint_01_40_B	com_walldecorprint_01_40_b	1.0	exact
WallDecorPrint_01_45_A	com_walldecorprint_01_45_a	1.0	exact
WallDecorPrint_01_45_B	com_walldecorprint_01_45_b	1.0	exact
WallDryingRack_01	com_walldryingrack_01	1.0	exact
WallDryingRack_01_Clothes	com_walldryingrack_01_clothes	1.0	exact
WallGuard_01	com_wallguard_01	1.0	exact
WallGuard_01_Corner	com_wallguard_01_corner	1.0	exact
WallLampFacade_01	WallLampFacade_01	1.00	manual
WallLampGardenHolder_01	WallLampGardenHolder_01	1.00	manual
WallLampGardenHolder_03	WallLampGardenHolder_03	1.00	manual
WallLampGarden_01	WallLampGarden_01	1.00	manual
WallLampGarden_03	WallLampGarden_03	1.00	manual
WallMetalPlates_01	WallMetalPlates_01	1.00	manual
WallMetalPlates_02	WallMetalPlates_02	1.00	manual
WallMetalPlates_03	WallMetalPlates_03	1.00	manual
WallMirror_01	seu_wallmirror_01	1.0	auto-dims
WallMirror_01_Base	seu_wallmirror_01_base	1.0	exact
WallOutlet_01	WallOutlet_01	1.00	manual
WallPipeBrace_01	com_wallpipebrace_01	1.0	exact
WallPipeBrace_02	com_wallpipebrace_02	1.0	exact
WallPipeCeiling_1024_01	com_wallpipeceiling_1024_01	1.0	exact
WallPipeJointEnd_01	WallPipeJointEnd_01	1.00	manual
WallPipeJointEnd_01_Destructible	WallPipeJointEnd_01_Destructible	1.00	manual
WallPipeJoint_01	com_wallpipejoint_01	1.0	exact
WallPipeLargeDamaged_01	com_wallpipelargedamaged_01	1.0	exact
WallPipeLargeJoint_03	com_wallpipelargejoint_03	1.0	exact
WallPipeLarge_1024_01	com_wallpipelarge_1024_01	1.0	exact
WallPipeLarge_128_01	com_wallpipelarge_128_01	1.0	exact
WallPipeLarge_2048_01	WallPipeLarge_2048_01	1.00	manual
WallPipeLarge_2048_01_Destructible	WallPipeLarge_2048_01_Destructible	1.00	manual
WallPipeLarge_256_01	com_wallpipelarge_256_01	1.0	exact
WallPipeLarge_512_01	com_wallpipelarge_512_01	1.0	exact
WallPipeLarge_C90_01	com_wallpipelarge_c90_01	1.0	exact
WallPipeLarge_C90_03	com_wallpipelarge_c90_03	1.0	exact
WallPipeLarge_C90_04	com_wallpipelarge_c90_04	1.0	exact
WallPipe_1024_01	com_wallpipe_1024_01	1.0	exact
WallPipe_128_01	com_wallpipe_128_01	1.0	exact
WallPipe_128_02	com_wallpipe_128_02	1.0	exact
WallPipe_2048_01	com_wallpipe_2048_01	1.0	exact
WallPipe_256_01	com_wallpipe_256_02	1.0	auto-dims
WallPipe_256_02	com_wallpipe_256_02	1.0	exact
WallPipe_512_01	com_wallpipe_512_01	1.0	exact
WallPipe_512_02	com_wallpipe_512_02	1.0	exact
WallPipe_C90_01	com_wallpipe_c90_01	1.0	exact
WallPipe_C90_01_Static	com_wallpipe_c90_01_static	1.0	exact
WallPipe_C90_02	com_wallpipe_c90_02	1.0	exact
WallPipe_C90_02_NoRuin	com_wallpipe_c90_02_noruin	1.0	exact
WallPipe_C90_03	com_wallpipe_c90_03	1.0	exact
WallPipe_UndergroundCombined_01_1024_B	com_wallpipe_undergroundcombined_01_1024_a	1.0	auto-dims
WallRack_01	WallRack_01	1.00	manual
WallRack_02	WallRack_02	1.00	manual
WallRetaining_01	WallRetaining_01	1.00	manual
WallRetaining_01_C22	WallRetaining_01_C22	1.00	manual
WallRetaining_01_C45	WallRetaining_01_C45	1.00	manual
WallRetaining_01_C90	WallRetaining_01_C90	1.00	manual
WallRetaining_01_CC22	WallRetaining_01_CC22	1.00	manual
WallRetaining_01_CC45	WallRetaining_01_CC45	1.00	manual
WallShrapnel_01_128x128	WallShrapnel_01_128x128	1.00	manual
WallShrapnel_01_A	WallShrapnel_01_A	1.00	manual
WallShrapnel_01_B	WallShrapnel_01_B	1.00	manual
WallShrapnel_01_C	WallShrapnel_01_C	1.00	manual
WallShrapnel_01_D	WallShrapnel_01_D	1.00	manual
WallShrapnel_01_E	WallShrapnel_01_E	1.00	manual
WallShrapnel_01_F	WallShrapnel_01_F	1.00	manual
WallStoneEnd_01	com_wallstoneend_01	1.0	exact
WallStoneFoundation_01_256	WallStoneFoundation_01_256	1.00	manual
WallStoneFoundation_01_512	WallStoneFoundation_01_512	1.00	manual
WallStoneFoundation_01_Corner	WallStoneFoundation_01_Corner	1.00	manual
WallStoneFoundation_01_Curved	WallStoneFoundation_01_Curved	1.00	manual
WallStone_01_512	com_wallstone_01_512	1.0	exact
WallSwitch_01B	WallSwitch_01B	1.00	manual
Wallspeakers_01	Wallspeakers_01	1.00	manual
Walnut_01_L_A_Burnt	Walnut_01_L_A_Burnt	1.00	manual
Walnut_01_L_A_Burnt_onFire	Walnut_01_L_A_Burnt_onFire	1.00	manual
Walnut_01_L_A_Winter	Walnut_01_L_A_Winter	1.00	manual
WarehouseBeamFloorToRoof_02_B	ind_warehousebeamfloortoroof_02_b	1.0	exact
WarehouseBeamRoof_01_64x1024	ind_warehousebeamroof_01_64x1024	1.0	exact
WarehouseBeamRoof_02_64x1024	WarehouseBeamRoof_02_64x1024	1.00	manual
WarehouseShelfWreck_01	dc_ind_warehouseshelfwreck_01	1.0	exact
WarningSign_01_Destructible	WarningSign_01_Destructible	1.00	manual
WarningSign_02_Destructible	WarningSign_02_Destructible	1.00	manual
WarningSign_03	com_warningsign_03	1.0	exact
WarningSign_05	com_warningsign_05	1.0	exact
WarningSign_06	com_warningsign_06	1.0	exact
WarningSign_08	com_warningsign_08	1.0	exact
WasteContainer_01	ind_wastecontainer_01	1.0	exact
WaterBottle_01_A	WaterBottle_01_A	1.00	manual
WaterFountainBase_02	com_waterfountainbase_02	1.0	exact
WaterFountainLarge_01	com_waterfountainlarge_01	1.0	exact
WaterFountainStatic_01	com_waterfountainstatic_01	1.0	exact
WaterFountain_01	com_waterfountain_01	1.0	exact
WaterFountain_02	com_waterfountain_02	1.0	exact
WaterFountain_03	com_waterfountain_03	1.0	exact
WaterHoseAttached_01	com_waterhoseattached_01	1.0	exact
WaterHoseHeap_01	WaterHoseHeap_01	1.00	manual
WaterTankCaged_01	com_watertankcaged_01	1.0	exact
WaterTankRural_01	WaterTankRural_01	1.00	manual
WaterTank_01	WaterTank_01	1.00	manual
WaterTank_01_DDPF	WaterTank_01_DDPF	1.00	manual
WaterTank_02_Nordvik	com_watertank_02_nordvik	1.0	exact
WaterTank_02_PSY	com_watertank_02_psy	1.0	exact
WaterTank_Destruction_01	com_watertank_destruction_01	1.0	exact
WaterTower_01	com_watertower_01	1.0	exact
WaterTower_03	WaterTower_03	1.00	manual
Water_Contaminated	water_contaminated	1.0	exact
Water_Golmud	Water_Golmud	1.00	manual
WeaponBench_Hexscrewdriverset_01	mil_weaponbench_hexscrewdriverset_01	1.0	exact
WeaponBench_Lamp_01	ba_fed_weaponbench_lamp_01	1.0	exact
WeaponBench_Spraysilicone_01	WeaponBench_Spraysilicone_01	1.00	manual
WeaponBench_Storagebox_01	WeaponBench_Storagebox_01	1.00	manual
WeaponBench_screwdriver_01_B	mil_weaponbench_screwdriver_01_b	1.0	exact
WeaponCase_AR_01	WeaponCase_AR_01	1.00	manual
WeaponCase_MG_01	WeaponCase_MG_01	1.00	manual
WeaponCase_Pistol_01	WeaponCase_Pistol_01	1.00	manual
WeaponCase_Sniper_01	WeaponCase_Sniper_01	1.00	manual
WedgeRoofFlat_01_1280_C11	seu_wedgeroofflat_01_1280_c11	1.0	exact
WedgeRoofFlat_01_1280_C6	seu_wedgeroofflat_01_1280_c6	1.0	exact
WedgeRoofFlat_01_640_C11	seu_wedgeroofflat_01_640_c11	1.0	exact
WedgeRoofFlat_01_640_C22	seu_wedgeroofflat_01_640_c22	1.0	exact
WedgeRoofFlat_01_640_C6	seu_wedgeroofflat_01_640_c6	1.0	exact
WedgeRoofGable_01_1280_C11	seu_wedgeroofgable_01_1280_c11	1.0	exact
WedgeRoofGable_01_1280_C22	seu_wedgeroofgable_01_1280_c22	1.0	exact
WedgeRoofGable_01_1280_C6	seu_wedgeroofgable_01_1280_c6	1.0	exact
WedgeRoofGable_01_640_C22	seu_wedgeroofgable_01_640_c22	1.0	exact
WedgeRoofGable_01_640_C6	seu_wedgeroofgable_01_640_c6	1.0	exact
WedgeRoofShed_01_1280_C11	WedgeRoofShed_01_1280_C11	1.00	manual
WedgeRoofShed_01_1280_C6	WedgeRoofShed_01_1280_C6	1.00	manual
WedgeRoofShed_01_640_C11	WedgeRoofShed_01_640_C11	1.00	manual
WedgeRoofShed_01_640_C22	WedgeRoofShed_01_640_C22	1.00	manual
WedgeRoofShed_01_640_C6	WedgeRoofShed_01_640_C6	1.00	manual
WelcomeSign_01_Destroyed_Debris_01	euu_welcomesign_01_destroyed_debris_01	1.0	exact
WheelBarrow_01	WheelBarrow_01	1.00	manual
WheelChock_01	com_wheelchock_01	1.0	exact
WhiteBoard_01	WhiteBoard_01	1.00	manual
WhiteBoard_02_PhantomProgram	euu_whiteboard_02_phantomprogram	1.0	auto-dims
WilliamsburgBridge_01	euu_williamsburgbridge_01	1.0	exact
WindowAwningFixed_01_140_A	com_windowawningfixed_01_140_a	1.0	exact
WindowAwningFixed_01_140_B	WindowAwningFixed_01_140_B	1.00	manual
WindowAwning_01_4m	WindowAwning_01_4m	1.00	manual
WindowAwning_01_6m	WindowAwning_01_6m	1.00	manual
WindowAwning_02_2m	WindowAwning_02_2m	1.00	manual
WindowBarricaded_A	WindowBarricaded_A	1.00	manual
WindowBarricaded_B	WindowBarricaded_B	1.00	manual
WindowBarricaded_C	WindowBarricaded_C	1.00	manual
WindowBarricaded_C_1	WindowBarricaded_C_1	1.00	manual
WindowBarricaded_C_2	WindowBarricaded_C_2	1.00	manual
WindowBarricaded_D	WindowBarricaded_D	1.00	manual
WindowBarricaded_D_DestroyNE	WindowBarricaded_D_DestroyNE	1.00	manual
WindowBarricaded_E	WindowBarricaded_E	1.00	manual
WindowBarricaded_F	com_windowbarricaded_f	1.0	exact
WindowBarricaded_G	com_windowbarricaded_g	1.0	exact
WindowRural_01	WindowRural_01	1.00	manual
WindowScreen_01	WindowScreen_01	1.00	manual
WineBottleCluster_01_B	com_winebottlecluster_01	1.0	auto-dims
WineBottleCluster_01_C	com_winebottlecluster_01_c	1.0	exact
WineBottleSingle_01_B	WineBottleSingle_01_B	1.00	manual
WireSystemCorner_01	WireSystemCorner_01	1.00	manual
WireSystemCorner_02	WireSystemCorner_02	1.00	manual
WireSystem_01_256	WireSystem_01_256	1.00	manual
WireSystem_01_64_CornerLeft	WireSystem_01_64_CornerLeft	1.00	manual
Wire_13m	ind_wire_13m	1.0	exact
Wire_8m	Wire_8m	1.00	manual
WiringFacadeConnectorBottom_01	WiringFacadeConnectorBottom_01	1.00	manual
WiringFacadeConnectorSide_01_A	WiringFacadeConnectorSide_01_A	1.00	manual
WiringFacadeConnectorSide_01_B	WiringFacadeConnectorSide_01_B	1.00	manual
WiringFacadeMess_01_64_A	WiringFacadeMess_01_64_A	1.00	manual
WiringFacadeMess_01_64_B	WiringFacadeMess_01_64_B	1.00	manual
WiringFacadeMess_01_64_C	WiringFacadeMess_01_64_C	1.00	manual
WiringFacade_01_320_A	WiringFacade_01_320_A	1.00	manual
WiringFacade_01_320_B	WiringFacade_01_320_B	1.00	manual
WiringFacade_01_320_C	WiringFacade_01_320_C	1.00	manual
WiringFacade_01_640_A	WiringFacade_01_640_A	1.00	manual
WiringFacade_01_640_B	WiringFacade_01_640_B	1.00	manual
WiringFacade_01_640_C	WiringFacade_01_640_C	1.00	manual
WiringFacade_01_C90H	WiringFacade_01_C90H	1.00	manual
WiringFacade_01_C90V	WiringFacade_01_C90V	1.00	manual
WoodCuttingBoard_01	com_woodcuttingboard_01	1.0	exact
WoodLog_01	meshp_env_wood_log_01	1.0	exact
WoodPillarDock_03	com_woodpillardock_03	1.0	exact
WoodStool_02	WoodStool_02	1.00	manual
WoodTrellisFence_01_448	com_woodtrellisfence_01_448	1.0	exact
WoodenDisplayStand_01	WoodenDisplayStand_01	1.00	manual
WoodenDisplayStand_02	WoodenDisplayStand_02	1.00	manual
WoodenDisplayStand_03	WoodenDisplayStand_03	1.00	manual
WoodenFence_01_256	com_woodenfence_01_256	1.0	exact
WoodenFence_01_512	com_woodenfence_01_512	1.0	exact
WoodenFence_01_End	com_woodenfence_01_end	1.0	exact
WoodenFence_512_B	com_woodenfence_512_b	1.0	exact
WoodenTrashBin_01	com_woodentrashbin_01	1.0	exact
Woodpile_01	com_woodpile_01	1.0	exact
WorkBench_01	com_workbench_01	1.0	exact
WreckAirplane_Jas39_01_Body	mil_wreckairplane_jas39_01_body	1.0	exact
WreckAirplane_Jas39_01_Tail	mil_wreckairplane_jas39_01_tail	1.0	exact
WreckAirplane_Jas39_01_Wing_01	mil_wreckairplane_jas39_01_wing_01	1.0	exact
WreckAirplane_Jas39_01_Wing_02	mil_wreckairplane_jas39_01_wing_02	1.0	exact
WreckBus_01	com_wreckbus_01	1.0	exact
WreckDebris_01	WreckDebris_01	1.00	manual
WreckHelicopter_UH60_01_Debis01	WreckHelicopter_UH60_01_Debis01	1.00	manual
WreckHelicopter_UH60_01_Debis02	WreckHelicopter_UH60_01_Debis02	1.00	manual
WreckHelicopter_UH60_01_Debis03	WreckHelicopter_UH60_01_Debis03	1.00	manual
WreckHelicopter_UH60_01_Debis04	WreckHelicopter_UH60_01_Debis04	1.00	manual
WreckHelicopter_UH60_01_Debis05	WreckHelicopter_UH60_01_Debis05	1.00	manual
WreckHelicopter_UH60_01_Fuselage01	WreckHelicopter_UH60_01_Fuselage01	1.00	manual
WreckHelicopter_UH60_01_Fuselage02	WreckHelicopter_UH60_01_Fuselage02	1.00	manual
WreckHelicopter_UH60_01_Rotor	WreckHelicopter_UH60_01_Rotor	1.00	manual
WreckHelicopter_UH60_01_Tail01	WreckHelicopter_UH60_01_Tail01	1.00	manual
WreckHelicopter_UH60_01_Tail02	WreckHelicopter_UH60_01_Tail02	1.00	manual
WreckTank_Abra01_Barrel	WreckTank_Abra01_Barrel	1.00	manual
WreckTank_Abra01_Chassis	WreckTank_Abra01_Chassis	1.00	manual
WreckTank_Abra01_Debris01	WreckTank_Abra01_Debris01	1.00	manual
WreckTank_Abra01_Debris02	WreckTank_Abra01_Debris02	1.00	manual
WreckTank_Abra01_Debris03	WreckTank_Abra01_Debris03	1.00	manual
